codgeo,libgeo,revenu_median,taux_pauvrete,rapport_interdecile,decile1,decile9,part_imposes,nb_menages,nb_personnes,nb_uc,part_rev_activite,part_salaires,part_chomage,part_non_salaries,part_retraites,part_patrimoine,part_presta_sociales,part_presta_familiales,part_presta_logement,part_minima_sociaux,part_impots
77205,,32080,,,,,,44,128,80.8,,,,,,,,,,,
77206,,27540,,,,,,63,179,113.8,,,,,,,,,,,
77207,,26120,,,,,,66,165,109.3,,,,,,,,,,,
77208,,22600,,,,,,532,1344,891.1,,,,,,,,,,,
77209,,33280,,,,,,472,1210,800.5,,,,,,,,,,,
77210,,23940,8,2.6,14210,37670,60,1123,2788,1863.4,73.6,66.8,3.1,3.7,31.3,6,4.6,2.4,0.5,1.7,-15.5
77211,,24730,,,,,,359,964,621.8,,,,,,,,,,,
77212,,26980,,,,,,66,136,97.8,,,,,,,,,,,
77214,,34290,,,,,,319,813,544.5,,,,,,,,,,,
77215,,24260,13,3,12850,38570,62,3217,7836,5230.1,80.3,74.5,3,2.8,24.4,6.4,5.2,2.3,0.9,2,-16.3
77216,,26740,,,,,,577,1422,954.4,,,,,,,,,,,
77217,,29270,,2.9,16600,47340,75,988,2534,1670,91.6,83.8,2.3,5.5,17.4,8.4,2.5,1.5,0.2,0.8,-19.9
77218,,25060,,,,,,54,123,84.4,,,,,,,,,,,
77219,,27850,,2.6,17780,45330,73,1022,2707,1757.4,88.8,78.8,3.1,6.9,20.1,7.9,2.4,1.5,0.2,0.7,-19.2
77220,,26550,,,,,,111,284,188,,,,,,,,,,,
77221,,32090,,,,,,444,1233,793.4,,,,,,,,,,,
77222,,24510,7,2.5,14990,36820,60,1638,4224,2742.1,87.3,83.3,2.6,1.4,18.5,4.1,5,2.7,0.6,1.7,-14.9
77223,,26700,,,,,,213,541,358.9,,,,,,,,,,,
77224,,28070,,,,,,75,185,123.7,,,,,,,,,,,
77225,,26480,,,,,,106,273,178.9,,,,,,,,,,,
77226,,29650,,2.9,17240,50750,74,1065,2569,1739.4,82.7,72.8,2.2,7.7,28.4,7.7,2.4,1.1,0.4,0.9,-21.2
77227,,23360,,,,,,257,653,432.2,,,,,,,,,,,
77228,,22030,,,,,,110,262,177.3,,,,,,,,,,,
77229,,28440,,,,,,641,1745,1128.4,,,,,,,,,,,
77230,,25220,,,,,,70,164,112.3,,,,,,,,,,,
77231,,23960,,,,,,278,785,497.1,,,,,,,,,,,
77232,,28620,,,,,,370,1043,664.7,,,,,,,,,,,
77233,,25240,,,,,,209,585,372.9,,,,,,,,,,,
77234,,30560,,,,,,242,684,436,,,,,,,,,,,
77235,,25350,,,,,,131,320,213.2,,,,,,,,,,,
77236,,25940,,,,,,147,351,240.4,,,,,,,,,,,
77237,,27560,,,,,,243,657,429.1,,,,,,,,,,,
77238,,23900,8,2.5,14710,37240,59,1453,3800,2488.2,82.6,75.7,3.3,3.6,20.5,7.4,5,2.6,0.6,1.8,-15.5
77239,,25040,,,,,,605,1615,1045.2,,,,,,,,,,,
77240,,23150,12,2.6,13430,34900,54,882,2128,1431.8,72.5,63.6,3,5.9,29.7,6.7,4.8,2.3,0.7,1.8,-13.7
77241,,26540,,,,,,652,1880,1197.9,,,,,,,,,,,
77242,,22030,,,,,,229,572,379.8,,,,,,,,,,,
77243,,25220,13,3.4,12730,43710,65,9570,21883,14938.4,83.2,75.8,3.4,4,23.4,7.7,4.6,1.8,0.9,1.9,-18.9
77244,,26670,,,,,,298,722,488.4,,,,,,,,,,,
77245,,24700,,,,,,179,461,306.1,,,,,,,,,,,
77246,,22800,,,,,,227,606,397.2,,,,,,,,,,,
77247,,24710,,,,,,181,481,314.2,,,,,,,,,,,
77248,,30970,,,,,,269,704,463.8,,,,,,,,,,,
77249,,31100,5,3.1,17560,54860,78,2695,6953,4576.9,81.9,74.5,2.5,4.9,27.9,11,2.2,1.2,0.3,0.7,-23
77250,,26530,,,,,,63,164,105.5,,,,,,,,,,,
77251,,24290,12,2.8,12950,36440,64,4784,12745,8178.3,95.2,89.3,3.8,2.1,11.6,2.5,6.1,3.1,1.1,1.9,-15.4
77252,,28520,,,,,,193,598,370.3,,,,,,,,,,,
77253,,29310,,,,,,118,360,219.8,,,,,,,,,,,
77254,,29460,,,,,,518,1401,906.5,,,,,,,,,,,
77255,,27370,,2.8,15560,44190,71,918,2134,1462.5,71.5,64.8,2.3,4.4,35.9,8.3,3,1.5,0.5,1,-18.7
77256,,23680,,,,,,69,174,114.6,,,,,,,,,,,
77257,,19220,25,3.1,10400,32070,43,1424,3459,2296.5,74,67.3,4.2,2.5,22.6,5.6,10.5,3.6,2.1,4.8,-12.7
77258,,22290,17,3.1,11800,36820,59,5357,13570,8934.9,86.7,80.2,4.5,2,18.7,4.1,5.9,2.5,1,2.4,-15.4
77259,,25180,,2.6,14670,38590,68,944,2227,1507.4,91.8,86.3,3.3,2.2,15.5,4.4,4.6,2,0.7,1.9,-16.3
77260,,20250,,,,,,712,1778,1187,,,,,,,,,,,
77261,,23490,,,,,,562,1280,879.6,,,,,,,,,,,
77262,,23160,,,,,,208,509,342.4,,,,,,,,,,,
77263,,24560,,,,,,82,215,141.3,,,,,,,,,,,
77264,,28250,,,,,,567,1500,979.4,,,,,,,,,,,
77265,,24780,,,,,,420,1044,696.6,,,,,,,,,,,
77266,,27190,,,,,,299,785,512.2,,,,,,,,,,,
77267,,25440,,,,,,154,355,244.9,,,,,,,,,,,
77268,,29460,7,3.3,15530,51650,75,2987,8301,5303.7,101.4,94.4,3.3,3.7,9.6,7.1,3.3,1.7,0.5,1.1,-21.4
77269,,27900,,,,,,731,1802,1205.1,,,,,,,,,,,
77270,,28010,,,,,,349,938,609.4,,,,,,,,,,,
77271,,23160,,,,,,57,140,92.4,,,,,,,,,,,
77272,,25210,,,,,,321,876,567.1,,,,,,,,,,,
77273,,27050,,,,,,206,599,378.1,,,,,,,,,,,
77274,,26100,,,,,,185,502,319.8,,,,,,,,,,,
77275,,24460,,,,,,53,133,87.9,,,,,,,,,,,
77276,,26130,11,3.1,13830,43430,65,1021,2804,1793.8,89.5,83.1,3.1,3.3,17.2,6.1,4.8,2.2,0.9,1.7,-17.6
77277,,27010,,,,,,652,1892,1193.3,,,,,,,,,,,
77278,,25320,,,,,,150,416,269.1,,,,,,,,,,,
77279,,24000,,,,,,676,1778,1163.2,,,,,,,,,,,
77280,,24690,,,,,,424,1048,703.5,,,,,,,,,,,
77281,,26400,,,,,,201,503,336.8,,,,,,,,,,,
77282,,24730,,,,,,122,324,210.4,,,,,,,,,,,
77283,,24880,,,,,,325,852,555.7,,,,,,,,,,,
77284,,20010,23,3.3,10300,34330,50,22527,53168,35582.4,80.2,73.3,3.8,3.1,19.9,5,9.3,3.4,1.9,4,-14.4
77285,,19130,24,3.1,10430,32360,47,7444,19184,12421.7,74.2,68.5,4,1.7,24.1,4.2,10.9,4.4,2.2,4.3,-13.4
77286,,27690,,,,,,90,223,151.7,,,,,,,,,,,
77287,,21800,,,,,,198,484,323.7,,,,,,,,,,,
77288,,19260,26,3.4,10000,34250,49,16314,35919,24548.9,81.9,74.7,3.9,3.3,18.5,4.3,10.3,3.5,2.4,4.4,-15
77289,,24570,,,,,,152,357,243.6,,,,,,,,,,,
77290,,24150,,,,,,276,695,462.2,,,,,,,,,,,
77291,,22710,,,,,,326,831,544.1,,,,,,,,,,,
77292,,29210,,,,,,444,1108,733.2,,,,,,,,,,,
77293,,24790,,,,,,404,923,633.9,,,,,,,,,,,
77294,,22810,15,3.1,11910,36780,58,7186,20335,12867.9,82.4,76.7,3.2,2.5,20.6,5.1,6.9,3.4,1.1,2.4,-15
77295,,29350,,,,,,526,1336,882.5,,,,,,,,,,,
77296,,22780,15,2.9,12280,36220,60,6260,16902,10854,87.6,82.4,3.4,1.8,17.2,3.1,6.9,3.2,1.2,2.5,-14.8
77297,,25620,,,,,,142,340,230.4,,,,,,,,,,,
77298,,24790,,,,,,187,453,306.8,,,,,,,,,,,
77300,,28160,,,,,,240,600,399.5,,,,,,,,,,,
77301,,23470,,,,,,137,335,226.8,,,,,,,,,,,
77302,,26920,,2.2,18300,40290,71,817,2014,1359.1,71.6,67.3,2.4,1.9,36.6,5.5,2.4,1.3,0.3,0.8,-16.1
77303,,23520,,,,,,95,235,157.6,,,,,,,,,,,
77305,,16280,37,3.2,8900,28550,35,7370,18685,12169.1,66.9,60.4,4.2,2.3,23.9,3.9,16.5,5.6,3.4,7.5,-11.2
77306,,30320,,,,,,189,493,325.3,,,,,,,,,,,
77307,,26710,9,3.1,14300,43700,72,5957,13717,9257,98.9,91.5,3.3,4.1,10.4,5.7,3.9,1.7,0.7,1.5,-18.9
77308,,28440,,,,,,284,741,484.9,,,,,,,,,,,
77309,,26360,,,,,,627,1715,1104.6,,,,,,,,,,,
77310,,25100,,,,,,125,313,208.3,,,,,,,,,,,
77311,,25370,,,,,,544,1415,927.9,,,,,,,,,,,
77312,,28710,,3.2,16010,50570,72,1229,2819,1950.7,73.3,62.7,2.6,8,31,14.4,2.2,1,0.4,0.8,-20.9
77313,,26040,,,,,,97,224,155.4,,,,,,,,,,,
77314,,23470,,,,,,99,263,170.9,,,,,,,,,,,
77315,,28360,6,2.7,16070,43950,74,1500,3874,2546.1,86.4,80.7,2.7,3,23.5,6.1,2.6,1.5,0.3,0.8,-18.6
77316,,26620,7,2.8,15440,42900,68,5595,12752,8791.2,77.6,70.2,2.7,4.7,30.3,6.7,3.3,1.4,0.6,1.3,-17.9
77317,,23100,11,2.6,13530,34690,55,1882,4902,3186.5,82.8,77.8,3.1,1.9,21.5,3.2,6.1,3.2,0.8,2.1,-13.6
77318,,27860,,,,,,553,1402,931.1,,,,,,,,,,,
77319,,22620,,,,,,59,142,94.6,,,,,,,,,,,
77320,,24940,8,2.4,15220,36830,62,2284,6007,3915.9,82.8,76.9,2.8,3.1,22.9,5.5,4.2,2.4,0.4,1.4,-15.4
77321,,23290,,,,,,288,705,473.3,,,,,,,,,,,
77322,,27460,,2.5,16760,42080,72,1202,3209,2084.2,91.8,86.6,3.1,2.1,18.6,4.3,3.1,1.8,0.4,0.9,-17.8
77323,,25860,,,,,,553,1478,948.3,,,,,,,,,,,
77325,,22920,,,,,,163,352,248.6,,,,,,,,,,,
77326,,24330,12,2.8,13230,37700,62,2324,6484,4113.1,82.8,77.4,2.9,2.5,21.9,4.6,6.1,3.2,1,1.9,-15.4
77327,,19890,23,3.2,10110,32540,47,3473,8805,5765.4,72.8,67,3.6,2.2,26.4,4.1,9.6,4.1,1.7,3.8,-12.9
77328,,26870,,,,,,189,432,300.4,,,,,,,,,,,
77329,,27070,,,,,,230,501,349.8,,,,,,,,,,,
77330,,25510,9,2.8,14450,40690,64,2672,6882,4492.1,85.4,80,2.3,3.1,21.2,5.6,4.4,2.3,0.7,1.4,-16.6
77331,,23180,,,,,,178,412,281.7,,,,,,,,,,,
77332,,27340,,,,,,101,263,171.1,,,,,,,,,,,
77333,,19330,24,3.2,10270,32850,44,5413,12344,8414.1,70,63.7,3.6,2.7,28.2,4.9,10.2,3.5,2,4.7,-13.3
77335,,26410,7,2.6,15220,38940,68,928,2705,1682.9,92.4,84.9,3.1,4.4,16,4.1,4.5,2.6,0.6,1.3,-17
77336,,28040,,,,,,444,1159,749.5,,,,,,,,,,,
77337,,21110,21,3.4,10450,35930,53,5788,14652,9625.1,81.4,75.9,3.7,1.8,21.7,3.5,8.1,3.1,1.7,3.3,-14.7
77338,,25640,,,,,,224,602,393,,,,,,,,,,,
77339,,33450,,,,,,759,1820,1240.8,,,,,,,,,,,
77340,,27560,,,,,,248,598,405.7,,,,,,,,,,,
77341,,24270,,,,,,160,374,256.6,,,,,,,,,,,
77342,,21770,,,,,,51,106,75.3,,,,,,,,,,,
77343,,23780,,,,,,137,351,233.6,,,,,,,,,,,
77344,,26690,,2.3,17040,39070,69,797,2436,1507.3,89.1,82.5,2.8,3.8,13.8,9.4,3.8,2.5,0.3,1,-16.1
77345,,23380,,,,,,267,693,458,,,,,,,,,,,
77347,,23880,,,,,,346,779,537.9,,,,,,,,,,,
77348,,27540,,,,,,96,234,160.2,,,,,,,,,,,
77349,,26870,7,2.5,15910,39690,72,2463,6606,4276.6,85.7,80.7,2.7,2.3,22.7,4.7,3.6,2.1,0.4,1.1,-16.7
77350,,27270,9,3.2,14410,45430,70,7998,19774,13219.5,80.8,74.6,2.5,3.7,26.2,9.2,3.4,1.6,0.5,1.3,-19.6
77352,,27940,,,,,,715,1981,1267.9,,,,,,,,,,,
77353,,27340,,,,,,202,466,319.8,,,,,,,,,,,
77354,,26470,,,,,,356,954,618.2,,,,,,,,,,,
77355,,26470,,,,,,78,178,121.2,,,,,,,,,,,
77357,,25300,,,,,,311,828,540.6,,,,,,,,,,,
77358,,27080,,,,,,428,1161,754.6,,,,,,,,,,,
77359,,29180,,3,16750,49940,73,812,2002,1345.7,78.6,70.8,1.9,5.9,28.6,11.6,2.1,1,0.3,0.8,-20.9
77360,,26490,,,,,,143,413,264.8,,,,,,,,,,,
77361,,25270,,,,,,174,461,298,,,,,,,,,,,
77363,,27180,,,,,,624,1554,1025.8,,,,,,,,,,,
77364,,27740,,,,,,88,274,168.3,,,,,,,,,,,
77365,,28320,,,,,,218,597,386.5,,,,,,,,,,,
77366,,27000,,,,,,94,273,172.9,,,,,,,,,,,
77367,,25490,,,,,,100,260,169,,,,,,,,,,,
77368,,23050,,,,,,189,509,333.3,,,,,,,,,,,
77369,,28610,,,,,,280,763,494.9,,,,,,,,,,,
77370,,25630,,,,,,373,881,601.3,,,,,,,,,,,
77371,,25660,7,2.5,15640,39280,67,1184,3087,2018.1,87.5,81.6,3.3,2.6,19.6,5.3,3.8,2,0.4,1.4,-16.2
77372,,27180,11,4,13500,54500,69,1707,4078,2728.7,79.7,70.8,2.4,6.5,20.9,19.2,3.6,1.6,0.7,1.3,-23.4
77373,,25010,12,3.1,13120,40680,65,14192,35869,23658.5,84.8,78.8,3.1,2.9,21.7,6.2,4.8,2.2,0.8,1.8,-17.5
77374,,28180,,2.5,16670,42290,74,853,2049,1370.7,85.2,81,2.1,2.1,22.7,8.1,2.7,1.4,0.3,1,-18.7
77376,,27610,,,,,,270,738,475.9,,,,,,,,,,,
77377,,28540,,2.5,17380,43640,75,834,2200,1438.3,88.6,82.6,2.3,3.7,20.2,7,2.5,1.5,0.2,0.8,-18.3
77378,,25750,9,2.8,14060,39960,67,1502,3566,2388.4,79.8,74.8,2.4,2.6,27,5.5,4.6,2.2,0.8,1.6,-16.9
77379,,19200,27,3.8,9450,36230,44,5289,11318,7897.4,69.4,59.2,3.2,7,28.4,9,9.6,2.8,2,4.8,-16.4
77380,,24440,,,,,,113,309,198,,,,,,,,,,,
77381,,26690,,,,,,238,667,430.5,,,,,,,,,,,
77382,,27360,5,2.5,16700,42300,73,2111,5512,3604.8,85.3,78.7,2.7,3.9,21.3,8.2,3.3,1.8,0.4,1.1,-18.1
77383,,26110,,,,,,310,858,551.9,,,,,,,,,,,
77384,,25660,,,,,,536,1349,885.4,,,,,,,,,,,
77385,,21460,14,2.7,12370,33460,49,926,2257,1500.4,73.8,67.8,2.9,3.1,26.1,5.5,7.5,3.3,1.2,3,-12.9
77386,,30980,,,,,,285,687,468.1,,,,,,,,,,,
77387,,24580,,,,,,180,442,297.6,,,,,,,,,,,
77388,,26470,,,,,,315,804,531.6,,,,,,,,,,,
77389,,27950,10,3.6,13740,49020,69,1573,3479,2406.3,82,73.9,2.8,5.3,24.8,10.4,3.7,1.5,0.8,1.4,-20.9
77390,,24320,13,3,12740,37870,64,7820,21058,13607.9,85.9,80.5,3,2.4,20.8,4,5.2,2.6,0.7,1.9,-15.9
77391,,23140,,,,,,195,504,333,,,,,,,,,,,
77392,,27510,,,,,,317,994,601.3,,,,,,,,,,,
77393,,25690,,2.6,15560,40850,65,1124,2832,1878.1,82.4,73.9,2.7,5.8,22.9,7.9,3.5,1.8,0.5,1.2,-16.7
77394,,25420,7,2.8,15110,43020,65,1090,3194,1975.6,78.2,73,2.6,2.6,25.9,8.9,5.1,3,0.7,1.4,-18.1
77395,,27070,,,,,,58,122,86.6,,,,,,,,,,,
77396,,24380,,,,,,44,115,75.7,,,,,,,,,,,
77397,,23200,,,,,,762,1869,1246.6,,,,,,,,,,,
77398,,23370,,,,,,309,744,496.1,,,,,,,,,,,
77400,,27280,,,,,,727,1860,1231.5,,,,,,,,,,,
77401,,26320,,,,,,283,715,475.1,,,,,,,,,,,
77402,,23620,,,,,,136,334,225.8,,,,,,,,,,,
77403,,25310,,,,,,316,786,524.1,,,,,,,,,,,
77404,,23010,,,,,,716,1845,1223.2,,,,,,,,,,,
77405,,25000,,,,,,792,1980,1319.3,,,,,,,,,,,
77406,,26590,,,,,,374,1001,653.4,,,,,,,,,,,
77407,,25520,9,3.1,14080,42970,65,6059,14219,9603.4,81.1,74.6,3,3.5,25.3,7.6,4.4,2,0.8,1.6,-18.4
77408,,27290,,,,,,185,491,316.7,,,,,,,,,,,
77409,,23190,12,2.6,13360,34550,59,1045,2828,1828.7,72.1,67.3,2.8,2,31.5,4.2,6.2,3,0.9,2.3,-14
77410,,28770,,,,,,247,672,434.7,,,,,,,,,,,
77411,,26290,,,,,,194,526,340.5,,,,,,,,,,,
77412,,27650,,,,,,141,352,233.2,,,,,,,,,,,
77413,,28340,,2.4,17610,43060,75,1466,3862,2518,89.3,83.5,2.6,3.2,20,6.7,2.8,1.5,0.3,1,-18.8
77414,,25320,,,,,,197,480,325.3,,,,,,,,,,,
77415,,26810,,,,,,479,1222,802.8,,,,,,,,,,,
77416,,26950,,,,,,99,272,176.5,,,,,,,,,,,
77417,,27050,,,,,,98,234,158,,,,,,,,,,,
77418,,23870,,,,,,361,854,582.1,,,,,,,,,,,
77419,,24330,10,2.8,13880,38790,61,1388,3205,2193.2,78,71.9,3,3.1,27.4,6.2,4.2,1.9,0.7,1.6,-15.8
77420,,26890,7,2.6,15900,41310,72,1376,3705,2406.5,84.7,79.1,2.9,2.7,22.9,6.1,3.5,2,0.4,1.1,-17.2
77421,,26010,,,,,,107,283,184.3,,,,,,,,,,,
77423,,23220,,,,,,271,690,457.8,,,,,,,,,,,
77424,,25050,,,,,,108,264,179.8,,,,,,,,,,,
77425,,32360,,,,,,307,756,512.3,,,,,,,,,,,
77426,,30090,,,,,,150,342,236.4,,,,,,,,,,,
77427,,28770,,,,,,206,622,391.5,,,,,,,,,,,
77428,,27390,,,,,,311,819,535,,,,,,,,,,,
77429,,25620,,,,,,199,524,345.5,,,,,,,,,,,
77430,,26790,5,2.3,16840,39320,70,2180,6406,4027.1,89.1,84.1,2.2,2.8,19.6,3.9,3.7,2.3,0.4,1,-16.3
77431,,24900,8,2.6,15120,39130,61,2314,5439,3715.9,70.8,63.3,2.7,4.8,34.2,6.8,4.1,1.8,0.6,1.7,-15.9
77432,,25570,,,,,,396,991,658.9,,,,,,,,,,,
77433,,26270,,2.6,15870,41520,66,797,2069,1365.3,79.1,70.7,2.5,5.9,25.4,9.3,2.9,1.6,0.2,1.1,-16.7
77434,,24810,,,,,,169,351,253,,,,,,,,,,,
77435,,33090,,,,,,458,1151,768.4,,,,,,,,,,,
77436,,26230,,,,,,358,899,601.8,,,,,,,,,,,
77437,,25030,6,2.5,15200,38260,65,1331,3388,2232.2,81.7,75,2.9,3.8,20.6,9.7,4,2.1,0.6,1.3,-16
77438,,26940,10,3.4,13850,47690,69,2532,6525,4284.7,87,78.8,3,5.2,21.1,6.7,4.1,1.7,0.7,1.7,-18.9
77439,,24010,,,,,,405,1120,718.9,,,,,,,,,,,
77440,,25210,,,,,,430,1143,745.1,,,,,,,,,,,
77441,,32540,,3.9,16100,63320,73,925,2173,1484.5,70.8,58.6,2.4,9.8,33.8,17.7,1.7,0.6,0.3,0.8,-24
77442,,28840,,3,15830,46830,71,1026,2452,1664.7,78.7,72.2,2.2,4.3,30.1,7.9,2.7,1.2,0.5,1,-19.4
77443,,28020,,,,,,138,406,254,,,,,,,,,,,
77444,,24330,,,,,,127,344,225.3,,,,,,,,,,,
77445,,22240,16,2.9,12160,34980,56,9955,28323,17875.5,86.5,81.1,3.6,1.8,17.2,2.8,7.8,3.7,1.4,2.7,-14.3
77446,,24970,,,,,,239,580,390.6,,,,,,,,,,,
77447,,33990,,,,,,734,1804,1223.2,,,,,,,,,,,
77448,,24130,,,,,,214,590,378.2,,,,,,,,,,,
77449,,25790,12,3.4,12960,43610,70,3438,8529,5639.5,97.5,87.9,3.7,5.9,11.4,5.2,4.7,2.1,0.9,1.7,-18.8
77450,,28020,,2.9,16720,49260,73,1395,3773,2433.9,84.7,78.1,2,4.6,23.1,9.5,3,1.7,0.4,0.9,-20.3
77451,,24550,,,,,,233,575,385.8,,,,,,,,,,,
77453,,29320,,,,,,420,1125,730.6,,,,,,,,,,,
77454,,26200,,,,,,148,390,257,,,,,,,,,,,
77455,,28470,,2.4,17930,43830,75,812,2008,1343.7,87.4,82.8,2.2,2.4,21.6,6.9,2.4,1.2,0.2,1,-18.3
77456,,25360,,,,,,328,848,559.4,,,,,,,,,,,
77457,,26730,,,,,,535,1391,907.3,,,,,,,,,,,
77458,,20430,20,3,11000,33290,48,2138,5140,3455.4,71.8,64.9,3.4,3.5,27.3,6.7,8.1,3.1,1.5,3.5,-13.9
77459,,22960,,,,,,547,1458,952.1,,,,,,,,,,,
77460,,25410,,,,,,135,353,230.1,,,,,,,,,,,
77461,,27040,,,,,,117,299,198.6,,,,,,,,,,,
77462,,23530,,,,,,295,728,483.2,,,,,,,,,,,
77463,,29480,,2.9,17190,49610,73,1487,3607,2432.6,77.5,68.6,3.2,5.7,28.7,11.6,2.1,1.1,0.3,0.7,-19.9
77464,,25580,10,3.1,13550,42020,67,4268,10130,6820.9,84.2,78.5,3.2,2.5,23.2,6.1,4.4,1.8,0.8,1.8,-17.9
77465,,25450,,,,,,277,671,450.5,,,,,,,,,,,
77466,,28790,,,,,,166,417,275.1,,,,,,,,,,,
77467,,23360,,,,,,94,217,149.9,,,,,,,,,,,
77468,,21830,19,3.2,11220,36290,57,8546,21346,14052,84.9,79,3.7,2.2,19.4,3.8,7.4,3,1.4,3,-15.5
77469,,27270,,,,,,477,1264,825,,,,,,,,,,,
77470,,26380,10,3,13890,41450,68,3032,7399,4980,85.6,79.6,2.8,3.2,22.9,5.5,3.9,1.7,0.7,1.5,-17.9
77471,,26640,,,,,,152,370,251,,,,,,,,,,,
77472,,24990,,,,,,176,445,294.7,,,,,,,,,,,
77473,,27700,,,,,,191,451,309.4,,,,,,,,,,,
77474,,27100,,,,,,257,655,424.9,,,,,,,,,,,
77475,,25450,7,2.5,15090,38280,67,1916,4954,3256.4,80,75.1,2.8,2.1,26,5.6,4.4,2.2,0.6,1.6,-16
77476,,26620,,,,,,90,204,140.5,,,,,,,,,,,
77477,,28400,,,,,,357,870,587.6,,,,,,,,,,,
77478,,23830,,,,,,404,1035,681.1,,,,,,,,,,,
77479,,26430,12,3.3,12960,43230,68,5487,13218,8862,79.1,73.4,2.7,3,28.3,6.5,4.5,2.1,0.8,1.6,-18.4
77480,,24790,,,,,,322,874,562.7,,,,,,,,,,,
77481,,28150,,,,,,70,179,117.9,,,,,,,,,,,
77482,,21350,15,2.7,12080,33090,49,1466,3687,2437.1,70.8,65,3.1,2.7,29.7,4.7,7.6,3.4,1.2,3,-12.8
77483,,25970,,2.7,15410,41010,70,831,2056,1370.6,79.7,72.9,2.5,4.3,21.9,12.2,3.7,1.8,0.4,1.5,-17.5
77484,,27560,,,,,,98,296,182,,,,,,,,,,,
77485,,30120,,,,,,330,768,528.4,,,,,,,,,,,
77486,,26780,,,,,,321,907,582.3,,,,,,,,,,,
77487,,26950,7,2.8,15080,42640,69,4527,11175,7473.6,79.4,73.5,2.3,3.6,28.8,6.1,3.8,1.8,0.6,1.4,-18.1
77489,,24120,,,,,,60,158,101.7,,,,,,,,,,,
77490,,24520,,,,,,282,680,457.2,,,,,,,,,,,
77492,,24250,,,,,,276,630,432,,,,,,,,,,,
77493,,25360,8,2.5,14890,37790,63,1171,3127,2032.9,86.1,80.8,2.8,2.5,21.2,3.7,4.5,2.3,0.6,1.6,-15.5
77494,,25910,,2.5,15530,39420,68,997,2504,1666.5,79.3,72.6,2.8,3.9,28.8,5,3.3,1.8,0.4,1.1,-16.4
77495,,25270,9,2.8,14010,39090,64,3255,8743,5627.2,81.4,76,2.9,2.5,23.7,6.1,4.9,2.7,0.7,1.5,-16.1
77496,,26090,,,,,,79,203,133.1,,,,,,,,,,,
77498,,30280,,,,,,107,308,196.9,,,,,,,,,,,
77500,,24860,,,,,,187,465,310.5,,,,,,,,,,,
77501,,26150,,,,,,309,746,501.3,,,,,,,,,,,
77504,,27010,,,,,,444,1094,736.5,,,,,,,,,,,
77505,,26350,,,,,,136,397,250.9,,,,,,,,,,,
77506,,26520,,,,,,285,711,473.8,,,,,,,,,,,
77507,,23050,,,,,,189,446,303,,,,,,,,,,,
77508,,28520,,,,,,720,1865,1228.9,,,,,,,,,,,
77509,,25220,,,,,,249,625,415.5,,,,,,,,,,,
77510,,29270,,,,,,480,1216,794.3,,,,,,,,,,,
77511,,21480,,,,,,226,567,371.6,,,,,,,,,,,
77512,,23060,,,,,,469,1141,766,,,,,,,,,,,
77513,,24730,11,2.9,13300,37930,64,2054,4813,3251.7,87.3,82.2,2.7,2.4,18.4,5,5.2,2.2,1,2,-15.9
77514,,22650,17,3.1,11540,36050,58,10155,26153,17046.3,84.1,78.6,3.5,2,19.2,4.8,6.9,3.1,1.2,2.6,-15
77515,,27460,,,,,,243,706,446.9,,,,,,,,,,,
77516,,26590,,,,,,328,846,553.3,,,,,,,,,,,
77517,,28000,,,,,,661,1820,1172,,,,,,,,,,,
77518,,32110,,,,,,80,207,137,,,,,,,,,,,
77519,,21690,,,,,,435,1125,742.3,,,,,,,,,,,
77520,,28330,,,,,,324,761,521.3,,,,,,,,,,,
77521,,28030,,,,,,776,1958,1295.9,,,,,,,,,,,
77522,,22840,,,,,,124,279,193.3,,,,,,,,,,,
77523,,25120,,,,,,112,265,179.3,,,,,,,,,,,
77524,,25120,,,,,,233,577,386.1,,,,,,,,,,,
77525,,27000,,,,,,133,365,233.7,,,,,,,,,,,
77526,,26540,,,,,,92,265,168,,,,,,,,,,,
77527,,27280,,,,,,224,611,396.9,,,,,,,,,,,
77528,,29720,,,,,,430,1181,762.8,,,,,,,,,,,
77529,,29750,,,,,,608,1588,1043.5,,,,,,,,,,,
77530,,24160,,,,,,125,298,202.8,,,,,,,,,,,
77531,,22730,,,,,,753,1677,1165.2,,,,,,,,,,,
77533,,30280,,2.7,18320,50120,79,1014,2698,1767,81.1,75.4,2.4,3.3,29.7,7.9,2.2,1.2,0.3,0.7,-20.9
77534,,27590,,,,,,312,926,574.7,,,,,,,,,,,
78003,,26630,6,2.5,16150,40360,68,1387,3822,2446.3,89.3,82.3,2.5,4.5,19.2,5.1,3.5,2.2,0.4,0.9,-17.1
78005,,23420,14,3.3,12450,40840,61,8933,21940,14530.3,88.5,82.9,3.4,2.2,18.2,4.5,5.8,2.5,1.1,2.2,-17
78006,,30450,,,,,,286,669,464.8,,,,,,,,,,,
78007,,41170,,,,,,389,1136,724.7,,,,,,,,,,,
78009,,26680,,,,,,114,286,190.9,,,,,,,,,,,
78010,,34380,,,,,,492,1318,861.5,,,,,,,,,,,
78013,,31070,,,,,,185,522,336.3,,,,,,,,,,,
78015,,29500,7,3.2,15460,48930,75,5527,13330,8917.9,88.9,82.9,2.6,3.4,22.7,6.8,3,1.5,0.5,1,-21.4
78020,,30750,,,,,,368,947,622.7,,,,,,,,,,,
78029,,23070,15,3,12280,36990,59,4775,11767,7776.5,82.3,76.4,3.5,2.4,23.2,3.5,6.1,2.8,1,2.3,-15.1
